Target Name,Target Pos X,Target Pos Y,Target Heading,Target Velocity,Power,Distance,Hit
sample.Walls,73.18707036685785,395.5350373265602,0.0,8.0,2.0,341.055536470269,1
sample.Crazy,599.4342954676673,200.36086441064674,42.086305625832125,-8.0,2.0,509.69789267829,0
sample.Walls,303.190921854717,582.0584441620981,90.0,8.0,2.0,460.56038787657724,1
sample.Fire,566.467517186704,305.32816018817135,200.22698776653837,0.5,2.0,334.173125898957,0
sample.Crazy,501.0316379214231,128.45829869934738,296.0863056258321,-6.0,3.0,111.56865788791931,1
sample.Crazy,381.1103926155965,131.5750308412501,233.08630562583213,-8.0,3.0,57.930267295261274,0
sample.Crazy,446.54289997629985,414.65167072428034,270.08630562583204,8.0,2.0,287.08356833000306,0
sample.Walls,699.7829622337417,4.00796463434483,270.0,8.0,3.0,194.80904494709822,0
sample.Walls,567.5182810831492,15.023430384109446,270.0,8.0,3.0,103.85635158867913,0
sample.Walls,442.25478985169775,24.872080016688724,270.0,8.0,3.0,113.02650752673887,0
sample.Crazy,283.81713814600323,508.62456094666777,110.08630562583221,8.0,2.0,444.4244243019314,0
sample.Walls,40.991240820770486,258.86837222023325,0.0,8.0,2.0,645.7249128902191,0
sample.Crazy,526.8503858209028,165.31697130084987,58.08630562583206,8.0,3.0,154.0273899562602,0
sample.Crazy,638.6991633594342,226.8411216022095,284.08630562583227,8.0,3.0,143.42528773931136,1
sample.Walls,792.4563611972962,551.9485825883689,180.0,7.0,3.0,119.27986829492671,0
sample.Walls,764.7082208823293,363.5128346449905,180.0,8.0,3.0,99.5793871838813,0
sample.Walls,679.9180846064507,6.003971203472929,270.0,8.0,2.0,499.8448451904876,0
sample.Walls,-14.120197803527049,44.26065627357559,299.99999999999994,0.0,2.0,579.2628130601596,0
sample.SittingDuck,179.7702024687751,253.29693512416563,328.13088411166564,0.0,2.0,554.6676929391808,0
sample.Crazy,629.9896955000085,107.44764305572778,336.41602105288007,-8.0,3.0,119.53574029014798,0
sample.Fire,514.1991450706605,464.6241162025432,289.9456381482929,0.0,2.0,326.3636876375874,1
sample.Walls,-11.580205681406937,87.6200947101521,270.0,0.0,1.0,781.6492040037567,1
sample.Crazy,645.0874837672098,81.24930677424015,359.66602105287996,8.0,2.0,277.70872413493163,0
sample.Fire,546.0939541313085,488.6657750648143,55.24282335710543,0.0,2.0,202.26930830658512,1
sample.Crazy,434.73927054314237,252.05769183836782,192.41602105287984,8.0,2.0,349.1763693384827,0
sample.Crazy,755.7740845421177,146.70538375325236,135.6660210528799,-2.0,2.0,352.5828830321884,1
sample.Fire,491.1658049304457,467.4670519086906,72.41602105287991,0.0,3.0,100.61755164683197,1
sample.Walls,-14.202395464034907,61.342279998621734,270.0,0.0,1.0,756.8894516997088,0
sample.Crazy,507.03441196715664,48.706053033052115,232.66602105287996,-7.0,2.0,419.59483614864,0
sample.Fire,508.3113984286663,509.3889226687595,135.4722810243298,-3.0,3.0,128.4633331041748,0
sample.Walls,12.131210746354213,388.1662214596057,0.0,8.0,2.0,650.7389875310944,0
sample.Fire,478.62954329556146,505.908458711307,178.21535616297106,0.0,2.0,202.81319041965355,1
sample.Crazy,565.4655740027545,272.55787798057895,244.41602105287978,8.0,2.0,249.84527842589543,0
sample.Walls,774.7255277014167,459.0505687927234,180.0,8.0,3.0,146.0938327028812,0
sample.Fire,450.39888280336214,459.1435418721993,98.30532335710645,0.0,2.0,277.37484106980986,0
sample.Crazy,233.39870328605167,190.9531484497927,18.416021052879973,-8.0,2.0,479.3847253551063,0
sample.Fire,480.98528532606394,344.9480350409443,357.2199870714761,0.0,3.0,111.77754998966434,1
sample.Walls,703.5687621539654,-1.09339685550151,270.0,8.0,2.0,547.7362611091384,0
sample.Fire,400.78631404696995,414.84304938364403,134.41602105287998,0.0,3.0,40.920329226788255,1
sample.Crazy,360.9863348020698,22.1534285624665,267.6660210528798,3.0,2.0,453.8861160442116,0
sample.Crazy,176.56692743496646,266.13172507448235,258.41602105288,-8.0,2.0,219.6969851703994,0
sample.Walls,24.25057290857714,601.3177016227604,10.0,0.0,2.0,273.3891446237885,0
sample.Crazy,21.184665594629166,402.32027957570955,349.16602105287996,-6.0,2.0,278.3329527683477,0
sample.Walls,788.5341025939622,534.9107110295648,180.0,5.0,2.0,449.98369418274655,0
sample.Crazy,199.0654066508105,574.7025952977662,105.41602105288005,-8.0,3.0,127.26143837720417,1
sample.Walls,580.1984458364543,-1.3592579987006843,270.0,8.0,2.0,496.5897581677393,0
sample.Walls,0.5527705045905691,219.39611642962976,0.0,8.0,2.0,380.128037440743,0
sample.Walls,582.125548192469,567.100027437362,90.0,8.0,2.0,216.74216348115314,0
sample.Walls,753.7542036308107,44.237742255914156,180.0,8.0,2.0,571.0829169428054,0
sample.Walls,668.9876486600155,458.97390741914205,0.0,8.0,2.0,618.040734285998,0
sample.Walls,684.4107201897722,534.6606108402691,119.99999999999999,0.0,1.0,776.5077324934363,0
sample.Crazy,106.88951833467858,190.30514048285806,129.60561380732472,-8.0,3.0,102.23397223092212,0
sample.Fire,568.5009682510346,311.06348453737485,352.5148831033012,0.0,2.0,431.6290154558377,0
sample.Crazy,79.1605590988454,531.0189066963446,279.60561380732463,8.0,2.0,484.1683577262453,1
sample.Fire,520.9524681878449,397.38393576239355,323.99999999999983,0.0,2.0,329.2386019754986,1
sample.Walls,20.167665822246647,69.51535515638965,270.0,0.0,2.0,318.302712468672,0
sample.Crazy,300.6613787078343,486.83916217682247,77.60561380732487,8.0,2.0,358.34770484823713,0
sample.Walls,51.32127131273285,600.1866119211059,0.0,8.0,2.0,668.0851542260868,1
sample.Crazy,679.095812483637,540.2029491509209,77.60561380732487,-8.0,2.0,472.58803429374166,0
sample.Crazy,227.5056884184819,503.5419462610137,77.60561380732487,-8.0,2.0,592.2865149950063,0
sample.Corners,816.3987795017206,574.4763596034892,0.0,0.0,2.0,485.76361170647334,1
sample.Walls,45.08617081005127,628.4100290518876,70.0,0.0,1.0,757.4889457840618,0
sample.Crazy,605.414775646189,288.188382753012,166.1056138073249,-2.0,3.0,39.258925775557344,1
sample.Fire,452.27451255962967,421.80003746808535,269.0000000000001,0.0,2.0,264.0862702304903,0
sample.Fire,398.81881267410574,421.33218502728624,265.91987502234923,0.0,2.0,287.48293065717013,1
sample.Walls,712.1674833143715,22.459663022660266,270.0,4.0,2.0,370.7024754394898,0
sample.Crazy,229.8819280930997,303.6190272659721,165.6056138073248,8.0,2.0,455.5432748655762,0
sample.Crazy,460.91826021743196,57.065060588437746,288.6056138073248,1.0,2.0,541.5572351948354,0
sample.Crazy,315.165481380782,81.55890171573628,258.6056138073248,-8.0,2.0,442.99320121021236,0
sample.Walls,20.894673073783963,553.4433940506907,0.0,8.0,2.0,492.30296246615563,0
sample.Crazy,616.4859056730656,255.41390162960647,345.6056138073248,8.0,2.0,281.4685825112975,0
sample.Walls,691.2116238945368,522.8160834185675,90.0,8.0,2.0,365.89893268673745,1
sample.Walls,730.7919036400154,31.987132826425068,180.0,8.0,1.0,761.2388981610958,0
sample.Walls,241.76045028238607,7.881057931371572,270.0,8.0,2.0,359.8806162548854,0
sample.Walls,81.2456042888484,576.4667266068792,20.0,0.0,2.0,364.21691916720295,0
sample.Walls,662.6192742232416,549.5686415875596,90.0,8.0,2.0,644.9528322065255,0
sample.Walls,782.4294551460437,98.07564177280858,180.0,8.0,2.0,439.59544825651733,0
sample.Corners,763.2108774718547,179.64077224513545,0.0,0.0,2.0,367.8931081395287,0
sample.Crazy,200.51438397124355,237.30841716599494,177.48353800246997,8.0,2.0,362.4532790663192,0
sample.Corners,790.428003148759,566.7419981669872,0.0,0.0,2.0,228.00962744496553,0
sample.Walls,-4.289421069749551,53.64864892458223,270.0,8.0,2.0,653.65099793614,0
sample.Corners,791.020336903662,569.0505411393293,0.0,0.0,2.0,200.91723551655474,0
sample.Walls,-1.0744884776718209,119.88617314381429,90.0,3.0,2.0,637.8443240455726,0
sample.Corners,790.6936775018588,570.701227387926,0.0,0.0,3.0,178.99371096755283,0
sample.Walls,545.9160445563093,81.42624260423901,90.0,8.0,2.0,381.3515610841099,0
sample.Crazy,151.85977324109137,260.79084760834974,263.4835380024702,8.0,2.0,442.9777777310014,0
sample.Corners,790.4376397291944,569.8639726103069,0.0,0.0,3.0,179.31015686194414,1
sample.Walls,610.106865656567,13.845221663848292,270.0,8.0,2.0,442.59395205644233,0
sample.Fire,77.20200126522207,308.85440888771444,339.4835380024701,0.0,2.0,519.8068156986712,1
sample.Corners,781.1788296070159,547.134552167053,0.0,0.0,2.0,214.58764880749104,1
sample.Crazy,252.48265481140487,43.5246919555708,265.48353800247014,-8.0,2.0,494.1007549635483,1
sample.Corners,779.8398353249615,530.6135556716328,0.0,0.0,2.0,316.99214176830804,1
sample.Crazy,587.8437999894143,185.5783007574612,341.4835380024704,-8.0,2.0,328.4024607061878,0
sample.Fire,64.4769645357569,350.10556298903913,180.0,0.0,2.0,362.51868514298764,1
sample.Corners,778.4431864917669,513.3286631287971,0.0,0.0,2.0,424.73750976920593,1
sample.Fire,53.38943305465446,390.6766211493753,347.58706569336636,0.0,2.0,258.7333177703812,1
sample.Corners,776.9342333313451,494.6827278680331,0.0,0.0,2.0,540.655965298163,0
sample.Fire,66.6116640761065,333.76218318900106,341.96206569336675,0.0,2.0,203.9586306255937,1
sample.Walls,20.742775711826738,597.478593688165,0.0,0.0,3.0,197.47411096935716,1
sample.Crazy,598.0795156216486,485.90745982318833,76.4835380024703,0.0,2.0,428.74286424288556,1
sample.Fire,37.89620300974744,369.638925405492,314.83706569336704,0.0,3.0,105.95614943427839,1
sample.Walls,479.79270323719476,563.8860460574526,90.0,8.0,2.0,271.0940310926162,0
sample.Walls,765.311709055931,177.39494820911824,180.0,8.0,2.0,616.1865539482459,0
sample.Walls,227.36283308410427,13.390614893540715,270.0,8.0,2.0,427.46319080805205,0
sample.Walls,49.05075402138502,571.2834110291968,0.0,8.0,3.0,178.81416573770576,1
sample.Walls,587.0597164861135,549.232829278541,90.0,8.0,2.0,616.4015868201947,0
sample.Walls,801.2202704924728,234.24925926121819,180.0,8.0,1.0,723.8540997066947,0
sample.Walls,538.9498880902067,-0.7717542508871134,270.0,8.0,2.0,267.94996494807475,0
sample.Walls,38.301085679588994,493.67392566150346,0.0,8.0,2.0,352.45302632785484,0
sample.Fire,116.19147239848371,359.5460533813724,115.76315606935823,0.0,2.0,271.8392001580197,0
sample.Crazy,411.98195504939565,8.165397793125678,72.02872076527464,8.0,2.0,326.4814112104294,0
sample.Fire,122.37211929483128,368.392709139628,115.76315606935823,0.0,2.0,267.7541041208696,1
sample.SittingDuck,398.0889952742503,133.49438052089891,10.55259045873413,0.0,3.0,144.00568131123765,1
sample.Fire,169.29784388382134,367.52977236758363,81.79816894652006,0.0,3.0,199.37375120530305,1
sample.SittingDuck,396.17232218526334,125.50325207640321,10.55259045873413,0.0,2.0,256.00873776090054,1
sample.Fire,126.62629038422114,391.3065038955186,109.42316894652035,0.0,2.0,288.1942446415725,1
sample.Crazy,690.9593117365812,405.496885367853,240.77872076527498,8.0,2.0,582.7187301177711,0
sample.Fire,176.9830908481125,398.51580992852814,85.17316894652045,0.0,2.0,312.0254753639269,1
sample.SittingDuck,391.6946591446444,127.85102400381174,10.55259045873413,0.0,3.0,100.5996177688448,0
sample.Crazy,650.835049206645,460.9610764759776,13.028720765274867,-8.0,2.0,495.50125619677203,0
sample.Fire,126.81149831057193,392.3607897529067,78.67316894652063,0.0,2.0,329.75511011271715,1
sample.Crazy,627.5033578208518,68.61715922196122,184.02872076527487,8.0,2.0,276.85171543243933,0
sample.Fire,214.25840862673064,431.83045749717655,233.8048848530155,0.0,2.0,279.2303371216621,1
sample.Crazy,553.2403094720335,37.87606834183376,138.5287207652748,-8.0,2.0,267.1329295683494,0
sample.Fire,264.31226502845846,424.7242897070814,11.92316894652121,0.0,2.0,268.14594108420874,0
sample.Walls,764.0065804726789,-18.861569721930067,270.0,4.0,2.0,528.4546254483135,0
sample.Crazy,251.3026863260646,364.7927509282971,0.028720765275068914,8.0,2.0,238.03499280058972,1
sample.Walls,21.071564535472646,79.63349091405973,0.0,1.0,2.0,374.4496739060102,0
sample.Crazy,373.0813929882802,545.7786955538613,298.02872076527484,8.0,2.0,430.70263893538265,0
sample.Crazy,146.47998400862122,405.238108770053,156.0287207652749,8.0,2.0,530.4155171388378,0
sample.Crazy,569.2636574523624,355.608101629989,188.0287207652751,8.0,2.0,316.0903364562887,0
sample.Crazy,265.1135559087419,151.07191211334532,174.02872076527484,8.0,2.0,431.5559147054069,0
sample.Walls,729.2642058647397,20.266375414080983,249.99999999999991,0.0,2.0,325.90409852793334,0
sample.Crazy,520.1016819558369,275.8507631814916,348.028720765275,8.0,3.0,174.3318886369335,0
sample.Walls,158.51353063758916,54.26663801287026,270.0,8.0,1.0,710.6496285491953,0
sample.Crazy,414.57213849062526,523.89374310937,334.52872076527524,-8.0,3.0,71.21040402902476,1
sample.Walls,11.158013803310553,417.5608414996905,0.0,8.0,2.0,501.52385286614003,0
sample.Crazy,471.76785498555114,555.1263290933479,55.52872076527527,8.0,3.0,75.83236230250276,0
sample.Crazy,587.8534848463714,563.790764938481,118.02872076527528,8.0,3.0,115.63485346033158,0
sample.Crazy,641.4323492712999,453.8953118908587,182.02872076527535,8.0,3.0,127.12310829054559,0
sample.SittingDuck,759.9693595678798,473.58958905823295,181.62252878303798,0.0,2.0,379.46923430533343,1
sample.Crazy,416.5344187772116,15.041837514692077,178.99937709745166,8.0,2.0,270.2376435236581,0
sample.Walls,124.05267060609333,18.577195534904263,270.0,8.0,2.0,372.74984389223874,0
sample.Crazy,487.0619392721275,370.52124035879217,195.9993770974516,-8.0,3.0,55.49830216600785,1
sample.Corners,797.5108062051158,554.3920474512408,0.0,0.0,2.0,435.90197864314905,1
sample.Fire,322.3729533027522,90.81366699138607,349.49937709745154,0.0,2.0,338.49043604435445,0
sample.Crazy,372.95140639023225,574.5106730880177,37.49937709745166,-5.0,3.0,82.77868597096602,1
sample.Walls,26.58245164379815,607.6450015762002,0.0,0.0,2.0,369.2196978113091,1
sample.SittingDuck,756.3214609994882,496.0226248399628,181.62252878303798,0.0,2.0,412.9696650907776,1
sample.Fire,294.5827067290634,91.08492081123848,289.99937709745166,0.0,2.0,340.80071771821906,1
sample.Walls,26.223654623149287,599.8675355395482,0.0,0.0,2.0,261.5626479818224,0
sample.Corners,791.62417268853,547.6248067391691,0.0,0.0,2.0,492.73660442071497,1
sample.Fire,332.6079167552541,90.29275094459706,308.99999999999983,5.0,2.0,344.2741363499426,0
sample.Walls,25.13117872597354,601.5393019596959,0.0,0.0,2.0,275.86409074053614,1
sample.Corners,774.5347933144642,496.6722971334028,0.0,0.0,2.0,491.38265666261054,0
sample.Fire,287.8110261716897,106.54856506738906,311.9999999999999,6.5,2.0,432.57884677336835,0
sample.Walls,401.20640345374557,527.208940757975,90.0,8.0,2.0,315.52913470314763,1
sample.Walls,797.4684373709661,524.0252722373765,180.0,4.0,1.0,708.2391091187897,0
sample.Crazy,393.17823924502227,145.04529418577016,167.99937709745143,8.0,2.0,330.63893322953504,0
sample.Walls,762.9202889393514,-28.52339285636117,270.0,1.0,1.0,704.4687927403537,0
sample.Fire,338.7902080019475,67.32780178797779,79.09224161697337,4.0,2.0,228.9407128264347,1
sample.Walls,22.39100549991248,21.504811790985073,270.0,8.0,3.0,145.38258473577753,0
sample.Walls,240.96777257266476,577.7204688591455,90.0,8.0,2.0,374.8373996020049,0
sample.Walls,814.1053488390659,497.40093878573987,180.0,8.0,1.0,819.1687830799059,0
sample.SittingDuck,64.51234134121285,479.9314270808021,73.87038976916882,0.0,2.0,323.2813123702647,1
sample.Corners,645.4542153186052,374.6198762163232,90.0,8.0,2.0,428.65358846195113,0
sample.Crazy,100.50812399618454,245.02031910273251,151.68959429874596,-8.0,3.0,128.0786307809735,0
sample.Corners,803.1230249117833,359.50828677375904,90.0,0.0,2.0,642.9046413972943,1
sample.Walls,35.40198935997569,214.41108116012146,0.0,8.0,2.0,298.14733791845407,0
sample.Corners,801.2074289394527,368.34948910166725,90.0,0.0,2.0,511.97462649397227,0
sample.Walls,370.2849156100795,576.2807976011662,90.0,8.0,2.0,398.45842331455157,0
sample.Fire,517.9413902857893,108.2638337270931,178.58991501866916,0.0,2.0,265.4718285272776,1
sample.Crazy,100.25052177251241,489.2448950488857,309.68959429874616,8.0,2.0,332.58389671526265,1
sample.Walls,811.7521591676813,540.9606626172114,90.0,0.0,1.0,715.0742189917136,1
sample.Crazy,118.84537527135414,212.44508837243026,63.68959429874609,0.0,3.0,39.90293280426322,0
sample.Fire,543.3742868239128,146.82795220732356,203.91174885477906,0.0,2.0,370.5161071342787,1
sample.Crazy,94.78067021827056,88.6000884619355,82.6895942987459,-8.0,3.0,131.15808095490556,0
sample.Fire,499.8588502457799,132.27522396299975,357.9024385690717,-0.5,2.0,227.78177010881814,1
sample.Crazy,9.732559490668763,75.98223249501817,223.6895942987458,0.0,3.0,196.6466314150469,0
sample.Fire,480.9170333820513,86.8913592459131,196.16174885478026,0.0,3.0,189.9716028334228,1
sample.Walls,8.703582259185083,70.8112711895637,0.0,8.0,2.0,254.23752009325307,0
sample.Crazy,182.16067019569314,286.1624564803317,273.6895942987458,8.0,3.0,166.98674860618758,0
sample.Fire,517.2590981761039,126.91837481064823,220.16174885478034,0.0,3.0,155.91302387511573,1
sample.Crazy,117.66324526765098,47.09336918571182,74.68959429874594,8.0,2.0,216.41248245459846,0
sample.Walls,176.71732121968287,594.7616072886165,90.0,8.0,2.0,408.1363634393297,0
sample.Walls,802.3838423216666,434.0266616108377,180.0,8.0,2.0,526.7702579777656,0
sample.Crazy,479.2185851916355,76.65860886643691,65.68959429874582,8.0,3.0,128.29211881271434,0
sample.Walls,398.45833459999943,12.551050032313185,270.0,8.0,3.0,152.72833702519543,0
sample.Walls,265.51614153767053,37.12035065888543,270.0,8.0,3.0,168.37473871360933,0
sample.Walls,42.61790699259842,583.9021744511547,0.0,8.0,2.0,496.6073725107939,0
sample.Walls,800.036652859149,555.5516115981909,90.0,8.0,2.0,517.443586478597,0
sample.Walls,693.2722124510933,-3.9256486016437293,270.0,8.0,2.0,345.8941069269101,0
sample.Walls,17.336486865631855,238.61017416777221,0.0,8.0,2.0,333.5859556235158,0
sample.Walls,448.35529955307493,580.0425430057038,90.0,8.0,2.0,362.777345693575,0
sample.Walls,782.2181263334091,157.41338810163097,180.0,8.0,2.0,392.00775774352894,0
sample.Walls,45.97428033175436,37.775574580732226,270.0,8.0,2.0,309.1675337370569,0
sample.Fire,582.890769313666,531.4396374776169,12.123075405771472,0.0,2.0,251.37616868955078,1
sample.Walls,251.05097842703128,33.180512788061804,270.0,8.0,2.0,284.87857398366435,0
sample.Corners,42.58990115416759,614.7600776757359,270.0,0.0,2.0,575.3089487461766,0
sample.Crazy,462.74906123771706,362.5700577464421,50.82110221878257,8.0,3.0,108.48657383051348,0
sample.Walls,7.406868188138219,49.650887299063825,270.0,0.0,2.0,465.1631689039371,0
sample.Corners,47.87525364916394,612.6179383688311,270.0,0.0,2.0,597.6607535421797,0
sample.Crazy,441.4862454232194,370.27915970623377,318.8211022187828,8.0,3.0,150.77863842676012,0
sample.Walls,10.708561553412778,48.238368038773515,270.0,0.0,2.0,427.28350020033605,1
sample.Fire,603.7443547513185,538.7420125378248,140.82110221878258,0.0,2.0,409.5478244923655,1
sample.Fire,647.7974222636353,516.1759769574957,122.02780617664177,0.0,2.0,422.6840069581833,1
sample.Crazy,126.45241041796356,493.40018091613365,233.82110221878267,-8.0,2.0,558.7324641217347,0
sample.Fire,571.7947204882689,539.4350234596797,144.82110221878284,1.0,2.0,433.8018034456315,0
sample.Crazy,312.74158246628804,258.06152876784154,124.82110221878284,8.0,2.0,354.37768195050387,0
sample.Fire,627.6971965052307,513.3541220677448,144.82110221878284,0.0,2.0,430.8478779951755,1
sample.Crazy,708.3506652655944,376.17116011173164,183.3211022187829,8.0,3.0,129.8318436451423,1
sample.Fire,667.240727642246,496.91701744190937,295.9461022187827,0.0,2.0,230.6757231337429,0
sample.Fire,711.7975345166251,513.791656768316,53.72681230604744,0.0,2.0,325.37888017426945,1
sample.Crazy,522.4969018195434,415.87407873836344,50.82110221878292,8.0,2.0,207.79638095556885,1
sample.Walls,771.4322673174888,-8.417769331666364,270.0,0.0,2.0,387.406998394328,0
sample.Crazy,785.0243266546398,537.5115315399449,81.82110221878294,1.0,2.0,531.8557059915303,1
sample.Walls,13.252424363453827,98.94951510878231,0.0,8.0,2.0,284.74967472900045,0
sample.Fire,738.2489410434529,452.83771853812993,325.8211022187828,0.0,2.0,486.5601104307421,0
sample.Walls,160.3475286131479,603.4678933117701,90.0,8.0,2.0,569.3369595259699,0
sample.Walls,814.4997344337742,568.985687729122,139.99999999999997,0.0,2.0,487.8027860226538,0
sample.Walls,654.7171649251487,29.665179037822014,270.0,8.0,2.0,215.46160845306107,0
sample.Walls,19.579167462897544,64.1767594115579,270.0,8.0,1.0,780.4703453721326,0
sample.Walls,25.509128810488562,621.3735169286488,29.999999999999996,0.0,2.0,557.0278535567128,0
sample.Walls,775.9428532762928,512.7664961425271,149.99999999999997,0.0,2.0,398.69985845902585,0
sample.Fire,431.7129788443994,138.49673894254153,296.49406143998317,0.0,2.0,384.0996362461742,0
sample.Walls,293.3102201649031,607.4969502492836,90.0,8.0,2.0,364.3356705766652,0
sample.Corners,791.008899834866,574.7123619423609,0.0,0.0,3.0,133.25709267254328,1
sample.Fire,434.9335501980314,128.92964028064085,268.5411966314679,0.0,2.0,372.93650362302265,1
sample.Corners,778.75275493134,544.8838190253325,0.0,0.0,2.0,213.74356744393253,1
sample.Crazy,599.5240304501025,6.743818053539599,196.83906744487922,8.0,2.0,517.8673436332289,0
sample.Corners,778.8408683807129,518.3691414962192,0.0,0.0,2.0,392.5395926646143,0
sample.Crazy,461.6780864641902,116.49973936295532,210.83906744487896,8.0,2.0,387.8219463643554,1
sample.Corners,773.4761821461734,484.5723161115511,0.0,0.0,2.0,561.0636702178487,1
sample.Fire,298.4144431835837,101.08289448940354,82.9040263496611,0.0,2.0,418.00791775613317,0
sample.Corners,774.3465034423243,462.6801227751678,0.0,0.0,1.0,739.9456851761071,1
sample.Fire,265.56906460314434,127.42781931309906,312.9999999999999,0.0,2.0,424.62738636292227,0
sample.Walls,51.242750245466766,581.3048157174428,0.0,0.0,2.0,203.861596101568,1
sample.Fire,307.6178203220619,93.65703276257739,318.9999999999998,0.0,2.0,287.747157201666,1
sample.Corners,798.5029123482071,534.7844997259892,0.0,0.0,1.0,703.8979916253218,1
sample.Walls,67.44100878570205,577.6744722179656,0.0,0.0,2.0,284.7194220519464,1
sample.Fire,270.217064683056,76.21503583021584,252.47827154023693,0.0,2.0,233.00720233415632,0
sample.Crazy,528.1791736595604,380.55632212903316,256.83906744487916,8.0,2.0,456.8029686853031,0
sample.Walls,397.4682903271941,548.5049743066498,90.0,8.0,2.0,528.4711913814579,0
sample.Crazy,642.1084495085995,-17.388367229362103,224.08906744487925,-2.0,2.0,529.7565997491348,1
sample.Fire,262.8912850691574,6.8965801553847825,1.8390674448791833,0.0,3.0,124.7122686562769,1
sample.Walls,816.6453984154002,473.72884341620716,180.0,8.0,1.0,841.443893456631,0
sample.Walls,714.8091104245641,-15.708946465019267,270.0,8.0,2.0,478.0431200451623,0
sample.Crazy,334.09046054349574,539.1577911755986,334.60758803943054,8.0,2.0,202.97889147209293,1
sample.Walls,334.4346893070203,317.90658506821455,338.49999999999994,0.0,2.0,211.62806253795074,1
sample.Walls,385.9016324815164,553.7262588198346,90.0,6.0,2.0,428.1036018887374,0
sample.Fire,678.3713156986353,98.37394124283739,79.55974709015136,0.0,2.0,583.2852225843046,0
sample.Crazy,647.5165862347172,478.2581639067272,137.60758803943062,8.0,2.0,655.3476130297332,1
sample.Crazy,342.57568969739697,20.23555666277295,91.60758803943057,-8.0,3.0,141.61192654499874,0
sample.Walls,814.2938221613365,542.5910207875637,90.0,0.0,1.0,720.3927243885006,1
sample.Corners,765.6902359946341,-37.20607203860746,90.0,0.0,2.0,551.2709095735778,0
sample.Crazy,286.47230533412426,349.81271717759546,309.6075880394306,8.0,3.0,195.64120609334933,0
sample.Crazy,27.056712308314168,112.72533479193828,241.60758803943062,8.0,3.0,78.13956706704475,1
sample.Walls,794.8370744409224,223.81279398152793,180.0,8.0,2.0,615.4306005941351,0
sample.Crazy,104.27632100731758,493.98337869905697,267.60758803943037,8.0,2.0,411.9139702846016,0
sample.Fire,640.1552375524705,143.02507556578524,282.77514705340474,0.0,2.0,319.72987906369417,1
sample.Crazy,372.20755725005205,306.3732119247581,353.6075880394306,8.0,3.0,154.6819538207939,1
sample.Walls,37.36835072008088,451.4126066738345,0.0,8.0,2.0,321.22794689088647,0
sample.Fire,635.7243947384491,84.74817865101232,267.60758803943054,0.0,2.0,406.39051142270154,1
sample.Walls,590.5897804634625,554.5297454858389,90.0,8.0,2.0,514.2296510718097,0
sample.Crazy,569.7330451676601,395.4243236919653,71.6075880394308,8.0,2.0,451.09675476399457,0
sample.Walls,365.19315059060403,-0.8479078749668645,270.0,8.0,2.0,260.2825580787352,0
sample.Crazy,738.2384310033418,492.5877825966586,75.60758803943082,-8.0,1.0,749.124895031584,0
sample.Crazy,628.6202520095633,102.32418428996448,77.60758803943085,-8.0,2.0,518.6465913880631,0
sample.Walls,32.06826850870061,273.65406331993574,0.0,8.0,2.0,276.82042628214776,0
sample.Walls,279.379216355783,592.4411128142967,90.0,8.0,2.0,487.3252551701515,0
sample.Walls,811.7137054073515,522.0520295182157,180.0,8.0,2.0,464.8306488731524,0
sample.Walls,527.6313986200641,32.28766154738389,270.0,8.0,2.0,264.7663631080093,0
sample.Walls,-9.688408113143737,65.97838541546372,349.9999999999999,0.0,1.0,781.0253850725024,0
sample.Walls,19.052160140780757,629.6928077951862,90.0,0.0,2.0,669.6957090226981,0
sample.Walls,776.8728778622283,523.3967258026231,149.99999999999997,0.0,2.0,337.48280566342686,0
sample.Walls,739.6854211726502,-27.62259353434831,199.99999999999997,0.0,1.0,739.1276030398942,0
sample.Corners,506.8640144658143,84.21184964804439,260.0,0.0,2.0,453.039053735154,0
sample.SittingDuck,564.5845238239147,481.1643526081698,209.5403938768595,0.0,2.0,455.2049926714658,1
sample.Corners,461.51993451418105,32.526173147718964,180.0,0.0,2.0,565.0146375668005,0
sample.SittingDuck,583.3976047259008,521.0604299220862,209.5403938768595,0.0,2.0,482.0113150115571,1
sample.Fire,524.1628023462227,-33.103845670158364,320.00000000000006,0.0,2.0,597.1665732185123,0
sample.Corners,517.5600317512319,71.2427936052697,180.0,0.0,2.0,471.5905581873337,1
sample.SittingDuck,589.1526080551404,521.3004316526831,209.5403938768595,0.0,2.0,510.3540477021818,1
sample.Crazy,74.88883929587216,345.86558949200526,0.3040843933473883,8.0,3.0,88.13216494787181,0
sample.Corners,523.2667393034094,58.13405836017017,180.0,0.0,2.0,460.86973422504917,1
sample.Walls,50.729074206146976,293.3480406473502,0.0,8.0,2.0,200.80899376726197,0
sample.Corners,533.9463909580883,61.414756177611395,180.0,0.0,2.0,403.2658859344537,1
sample.Walls,191.379353342159,586.7619890323624,90.0,8.0,2.0,467.2443445798218,0
sample.Fire,571.0116124952287,-8.488597288525398,218.18368168878712,0.0,2.0,361.6046191023283,0
sample.Fire,561.2259668368083,15.055525851263951,250.30408439334727,0.0,2.0,211.37285133744535,1
sample.Walls,813.960234527276,550.3601245878983,100.0,0.0,2.0,630.4696700957306,0
sample.Crazy,182.1898331335109,112.04776921886867,210.30408439334715,8.0,3.0,108.08468764241141,0
sample.Walls,746.2125296900463,-9.444387955544272,270.0,7.0,2.0,394.08318953881053,0
