Target Name,Target Pos X,Target Pos Y,Target Velocity,Power,Distance,Hit
sample.Fire,49.4599988524883,351.3820156137723,0.0,1.0,639.7852397401886,1
sample.Fire,41.69613259827611,401.6581556266033,0.0,1.0,666.6184328721356,0
sample.Fire,67.24582074091626,342.9158439581389,0.0,2.0,463.2272489286613,1
sample.Fire,61.554651535332596,382.5396401598893,0.0,2.0,312.92773668648357,1
sample.SittingDuck,616.4280033528964,423.26928720751926,0.0,3.0,182.24141885811835,1
sample.Fire,216.5974309881538,323.30238354892447,0.5,3.0,135.02121162876523,1
sample.Walls,2.3504454254410234,42.185539550752594,8.0,2.0,462.88739349613775,0
sample.SittingDuck,617.9192903279771,425.1991852895537,0.0,3.0,188.0417742251413,1
sample.Fire,179.55668632565315,220.15571048585494,0.0,2.0,206.07640675491038,1
sample.Walls,63.242576198197185,605.2501696386939,7.0,2.0,396.8851836688679,0
sample.SittingDuck,616.7119968836254,424.53039517198647,0.0,3.0,190.02719119859603,1
sample.Fire,141.4787617069017,172.69711061661147,2.5,2.0,281.29931194833136,1
sample.Walls,793.69007037005,552.7747927007252,0.0,2.0,431.5143056669778,0
sample.Crazy,566.7341563341488,186.98744092640817,8.0,2.0,332.8375650469484,0
sample.Fire,159.7695635835201,126.64875925089399,0.0,2.0,351.6868710818011,0
sample.SittingDuck,595.0310315680015,400.22115781861555,0.0,2.0,330.2694322993025,1
sample.Fire,145.89727882165445,170.63792284884238,0.0,2.0,378.0594224241067,1
sample.Corners,622.7558212380095,341.7412478887637,0.0,1.0,532.7267767230056,0
sample.Walls,158.2132979382087,13.039172790722716,8.0,2.0,492.03773311334436,0
sample.Corners,643.3321879642021,372.0923667865811,0.0,1.0,529.7336730324707,1
sample.Fire,107.83698096569691,139.92669508560198,-3.0,2.0,295.06860333759175,0
sample.Walls,50.42103259421883,571.1635271882014,8.0,3.0,186.7052855366253,1
sample.Fire,117.54787807003777,183.60670059664176,0.0,3.0,74.94743409297062,1
sample.Corners,652.8545264472959,366.85948027175397,0.0,1.0,555.0719017834496,0
sample.Walls,662.777653073306,550.0928373378379,8.0,1.0,500.53412761917843,1
sample.Crazy,649.7141633566464,549.0802633036212,0.0,1.0,511.477093038577,1
sample.Walls,759.1286627541184,-16.27460882900573,8.0,1.0,673.5240552567727,0
sample.Walls,-3.833502230216908,28.812364659282935,0.0,2.0,332.2544358493384,0
sample.Walls,373.88109729202745,569.1611343360809,8.0,2.0,274.49446141723797,0
sample.Walls,779.5771753241404,284.78527397251804,8.0,1.0,635.2642450670481,0
sample.Walls,465.29464705181977,-7.874228160897587,8.0,2.0,423.17359911062005,0
sample.Walls,37.56953599164139,396.09261162668827,8.0,2.0,324.1863066924976,0
sample.Walls,391.41974572795914,583.197109718307,8.0,2.0,463.5423011190716,0
sample.Walls,805.0038582324271,424.62263919703344,8.0,2.0,397.69288805050803,0
sample.Walls,325.19087858232103,82.12676878094189,8.0,2.0,396.2451811963864,0
sample.Walls,8.175250045169719,165.2628565663794,8.0,1.0,679.1503675854415,0
sample.Walls,130.02993227277034,622.2145230276585,8.0,1.0,590.1520509574649,0
sample.Walls,777.9859757795136,528.6716027421832,6.0,2.0,201.5103216106659,0
sample.Walls,763.1738227472323,426.05346430019557,8.0,3.0,186.49805036044143,0
sample.Walls,656.0843967318411,-3.272187306604451,8.0,1.0,556.6327476579709,0
sample.Walls,-15.023347459928573,33.09125414716851,0.0,1.0,504.7438508217492,0
sample.Walls,182.23304270382397,567.8737434964088,8.0,2.0,225.2621481374506,0
sample.Walls,803.6253372592447,534.4812976474853,8.0,1.0,792.847216499245,0
sample.Walls,782.5694083667056,-29.429937813848795,8.0,1.0,669.1478086677473,0
sample.Walls,50.0,17.999999999999943,8.0,1.4000000000000057,301.47422610383813,0
sample.Crazy,301.8355887076169,303.5046984308941,8.0,2.0,241.8726078561824,0
sample.Fire,274.12077542026054,555.7401426088463,0.0,1.0,537.624961660473,0
sample.Walls,18.178392423565157,44.92718796578585,0.0,3.0,165.42449308057377,0
sample.Fire,217.201432924087,584.2134821269448,-6.0,2.0,449.64858691518197,0
sample.Crazy,723.0812549243137,316.54069084133846,8.0,1.0,548.3100855638119,0
sample.Walls,51.7749662168209,604.6411205652252,0.0,1.0,566.8262121699116,1
sample.Crazy,600.337016795258,543.2259324771389,8.0,2.0,493.94247920950846,0
sample.Walls,52.18155892697723,614.8279101154874,0.0,1.0,664.2874469597091,0
sample.Crazy,561.3967538181284,20.137461973866543,3.0,3.0,61.112246853718496,1
sample.Crazy,536.4107679022605,99.02317788695198,-4.0,3.0,54.885624485725906,0
sample.Walls,47.947811356524426,614.2695838772581,0.0,1.0,613.2001509812704,1
sample.Crazy,744.2382963788807,250.13969377917664,8.0,2.0,247.7276447520277,0
sample.Walls,49.508591537641905,612.7862172509583,0.0,1.0,619.6814307700878,0
sample.Crazy,787.2236705241698,212.96836575626045,-1.0,2.0,297.29574927676964,0
sample.Walls,811.3259620575376,558.1193568249405,8.0,1.0,529.8513139367628,0
sample.Crazy,691.8000343807593,129.48067842950908,-8.0,2.0,236.84504512621947,0
sample.Crazy,483.73280694773507,208.94529114610708,0.0,3.0,37.435802343469895,0
sample.Crazy,301.3729290295816,473.7953108107546,8.0,3.0,162.222538154771,0
sample.Walls,7.555431330845693,152.26824688160335,8.0,2.0,386.9982126777468,0
sample.Walls,336.7432354463364,66.10224350741419,8.0,3.0,192.70708510151368,0
sample.Crazy,97.95374831477244,604.4389368753912,-5.0,1.0,501.44203375633526,0
sample.Walls,767.66538093091,37.735966887044185,0.0,2.0,340.5876478685241,0
sample.Crazy,473.8324232600793,386.60146094861886,-5.0,3.0,40.670730695292605,1
sample.Crazy,500.0735343016003,451.99646623757775,8.0,3.0,120.34084930142829,0
sample.Walls,61.956523568893545,37.87460775271802,8.0,2.0,386.05399801095564,0
sample.Walls,65.06723814092837,604.6277373693872,7.0,2.0,409.29914839317433,0
sample.Walls,797.912826417534,486.0056294180847,8.0,2.0,446.9583631219131,0
sample.Walls,440.06160797911673,12.16839133709965,8.0,2.0,247.19742507980985,0
sample.Walls,762.0271187944188,92.23574595174426,8.0,2.0,476.6538841062937,0
sample.Crazy,47.799516003140866,91.21651397530269,8.0,2.0,438.4738121373812,1
sample.Fire,143.29164138744625,411.81781489945007,0.0,2.0,237.4219619349022,0
sample.SittingDuck,512.1265301588151,88.62488164138375,0.0,2.0,267.17002690436453,1
sample.Crazy,70.02543651414425,308.5625647685672,-7.0,2.0,408.0641021756529,0
sample.SittingDuck,511.52514601089774,93.72610071633855,0.0,2.0,269.6662810603156,1
sample.Crazy,130.48164467540914,258.16915828872936,8.0,2.0,436.8776374561892,0
sample.SittingDuck,510.93392525262004,99.4466233243198,0.0,2.0,294.34417479404317,1
sample.Fire,179.8507671547385,469.3294505114367,0.5,2.0,455.83956917608447,1
sample.SittingDuck,491.6584414079458,117.43889636974785,0.0,2.0,423.36068960628535,1
sample.Fire,215.0257118335541,499.81903261018994,0.0,2.0,462.9502675905071,1
sample.Crazy,371.29364941745246,459.2622155334837,-8.0,2.0,202.27541567814797,0
sample.Walls,792.6226100286337,572.5619449998275,0.0,3.0,171.9576669819633,0
sample.Fire,213.28005054060782,495.3806701239346,0.0,2.0,375.62522952905846,0
sample.Walls,574.2590989917461,20.331767693487166,8.0,2.0,379.7166782430951,1
sample.Crazy,361.0203629059162,245.39371353444687,8.0,2.0,458.37871347469866,0
sample.Crazy,415.44011242730323,174.3158541443088,-8.0,2.0,336.42483980094585,1
sample.Walls,24.199734497297186,620.5575182629034,0.0,1.0,541.9881034209163,0
sample.Walls,778.1345968755751,509.5646261618657,0.0,2.0,447.7125663797354,0
sample.Walls,739.6880512009693,-33.190085586586406,0.0,1.0,789.1154425495354,0
sample.Walls,15.635274931742998,23.5958944091052,8.0,2.0,366.4238345476555,0
sample.Walls,171.84847430355262,568.1240179664482,8.0,2.0,349.8737330868137,0
sample.Walls,817.4331476320095,533.5274131101156,0.0,1.0,844.9729243174896,0
sample.Walls,774.9323082741914,-16.307083599818952,0.0,2.0,489.6954861045948,0
sample.Walls,21.75859670881357,89.1622825593387,0.0,2.0,440.1925001007049,0
sample.Corners,92.16221931736081,569.182076932445,8.0,1.0,517.325560036895,0
sample.Fire,514.9524536665622,259.4058802821513,0.0,2.0,209.38552307546928,1
sample.Crazy,239.52632858011924,37.23481452503731,3.0,3.0,93.02769049372169,0
sample.Fire,510.4793275948257,261.616271877503,0.0,3.0,185.1118294296324,0
sample.Corners,77.01726672183469,616.3054292861199,0.0,1.0,621.2079756884144,1
sample.Fire,480.3475064220079,230.27232208202486,0.0,3.0,124.08594248757531,1
sample.Walls,21.847817984947483,90.24844146843223,0.0,2.0,446.780033993125,0
sample.Walls,23.52284647561339,110.93933335955103,0.0,1.0,575.3807703589579,0
sample.SittingDuck,709.0727500771685,282.8319778002127,0.0,2.0,228.5954738268167,1
sample.SittingDuck,713.9078702700658,292.68150201645153,0.0,2.0,230.68210060532303,1
sample.Walls,25.479255369753105,135.0260182388553,0.0,1.0,724.6843112076084,0
sample.Crazy,220.76926408094954,125.30710398153269,8.0,2.0,468.3260518724344,0
sample.Fire,435.0658966860187,209.9683702451734,0.0,2.0,271.77858245348807,1
sample.Crazy,544.1846882145688,387.7839844285379,8.0,3.0,144.9138819928804,0
sample.Fire,435.3473749609254,160.28775919392385,0.0,2.0,350.67654734925645,0
sample.Crazy,471.3693398223594,454.98829670700763,-8.0,2.0,215.66616535068692,0
sample.Walls,749.8628677384053,316.81163475112277,8.0,3.0,185.07036868095537,1
sample.Crazy,143.25398179876674,614.3813447310117,8.0,1.0,557.5494498895363,1
sample.Walls,656.626249722198,9.756692659551788,8.0,2.0,476.1300644313365,0
sample.Crazy,295.6352015646783,412.16809049344994,8.0,2.0,287.7129165634997,0
sample.Fire,474.81215883098344,231.80008691487652,0.0,2.0,238.09847139132023,1
sample.Crazy,248.289329104662,483.4741643712824,-8.0,2.0,206.1338360155455,0
sample.Fire,425.93204595101236,239.59640455757804,0.0,2.0,240.79547761912838,1
sample.Crazy,293.30641289134417,460.50488306689374,8.0,3.0,78.95010074204646,1
sample.Crazy,163.43104994537936,115.769761839708,-8.0,2.0,389.56776775580965,0
sample.Walls,729.588186227719,502.7442362558147,8.0,2.0,490.8691614498254,0
sample.Crazy,3.865619660756181,286.5647098735765,0.0,2.0,252.65436497010242,1
sample.Walls,729.0208661672975,16.6393262947189,8.0,1.0,766.5773083493384,0
sample.Walls,217.46714394128676,9.468052746170713,8.0,2.0,352.2879136221807,0
sample.Walls,72.74403298823522,579.5699670727072,0.0,2.0,338.11012753925104,0
sample.Walls,674.9967558282441,585.3215103782628,8.0,0.4000000000000128,757.5305260556293,0
sample.SittingDuck,536.9046765340954,234.06633471082938,0.0,2.0,291.0826776759919,1
sample.SittingDuck,539.8054417761033,239.98686443029504,0.0,2.0,246.62298341821898,1
sample.Fire,237.35437545962847,330.38339974016844,0.0,2.0,244.38207186839296,0
sample.Fire,191.97450174263702,343.651829509438,0.0,2.0,379.1910056364576,1
sample.Walls,705.0870321137804,570.030455684014,8.0,2.0,491.1844181412066,0
sample.Fire,145.5305440509694,305.6618303910504,0.0,2.0,320.479289956303,1
sample.Corners,834.6633992155757,532.1534483395933,0.0,1.0,624.4532293221004,0
sample.Crazy,157.3564263390977,79.52773239584491,-8.0,2.0,308.862408773807,0
sample.SittingDuck,535.9713002563388,251.71753822322182,0.0,3.0,121.02207985386882,1
sample.SittingDuck,535.6875456633882,258.05820354101667,0.0,3.0,139.9438650259055,1
sample.Walls,71.20234302822354,100.98438419565134,8.0,2.0,477.8880222677715,0
sample.SittingDuck,522.0782951369554,257.2357808940583,0.0,2.0,237.0022620185413,1
sample.Fire,202.5958227810048,382.91898320546676,0.0,1.0,592.4543655840068,1
sample.Fire,147.6911814487674,314.61502284539023,0.0,1.0,542.9548444955838,1
sample.Corners,809.7214553471558,577.508188113318,0.0,2.0,387.71468926975786,1
sample.Crazy,444.69158407391836,142.64859091425768,8.0,2.0,288.189673928881,0
sample.Crazy,660.4024632591374,138.58678429914409,8.0,2.0,305.92597974774884,0
sample.Fire,109.1331249353965,360.9341557036339,0.0,1.0,584.0596741400678,1
sample.Crazy,252.65054248501866,283.1555995497101,-8.0,1.0,535.6941482093672,0
sample.Walls,771.7833586931324,337.52277681875614,8.0,2.0,254.76523360811422,0
sample.Crazy,492.374316541027,494.5493390674577,8.0,3.0,71.41589169969443,1
sample.Crazy,552.026856595483,384.66313220332535,8.0,3.0,114.22434273127284,0
sample.Walls,568.7615862964077,11.64615028592084,8.0,2.0,468.5702840265366,0
sample.Crazy,135.30039152351725,336.999052286782,-5.0,2.0,389.2832173624719,0
sample.Walls,-14.263874180280595,46.78997327090701,1.0,1.0,598.8751175004351,0
sample.Crazy,123.57960037458943,603.6461663565326,-1.0,2.0,317.0230037169,0
sample.Crazy,172.87707751820938,299.52197336244654,8.0,2.0,232.80567714562352,1
sample.Walls,75.53075071804389,607.2186490781467,8.0,2.0,309.5355693245964,0
sample.Crazy,513.226933099074,478.17129340976373,8.0,3.0,38.13521385161645,1
sample.Walls,775.2653920246706,489.04511739328484,5.0,2.0,483.9587470322953,0
sample.Walls,694.9150884968653,-36.86186321888795,8.0,1.0,773.6211530012981,0
sample.Walls,-6.123471534580943,24.74344430192633,0.0,2.0,336.7131094974534,0
sample.Walls,182.43516150226858,582.9003524126382,8.0,1.5999999999998877,420.9639705434425,0
sample.SittingDuck,787.5935450047447,444.26419441030714,0.0,2.0,349.8299229180134,1
sample.Walls,328.3448777156777,82.93569019523383,0.0,2.0,400.6546132243478,0
sample.Walls,310.01817187172594,44.185340668422356,0.0,2.0,416.8784948745567,1
sample.SittingDuck,781.1460306054141,441.96250821422143,0.0,2.0,256.1822642877976,1
sample.Crazy,335.53315657395996,449.50543694547775,8.0,2.0,411.6164712797814,0
sample.Fire,377.7208506185649,536.5278961504952,0.0,2.0,379.26093236824073,1
sample.Walls,5.748267242126644,65.63911181426721,8.0,1.0,721.4777393997664,1
sample.SittingDuck,770.7733977570865,440.14272938994117,0.0,3.0,103.45939870756584,1
sample.Walls,-2.013098341624527,61.20187343535912,0.0,1.0,668.5897965416292,1
sample.Corners,38.44722207655661,623.2066523182225,0.0,1.0,643.1440849186274,0
sample.SittingDuck,772.4802264368676,436.09462320859905,0.0,3.0,162.04992750376968,1
sample.Walls,-0.16146369471766775,57.740025959942244,0.0,1.0,607.9083032710629,1
sample.Corners,40.26480628763363,619.6871620874371,0.0,1.0,613.4699548458982,0
sample.Crazy,545.142292226019,410.70772393628425,8.0,3.0,129.18250857178666,0
sample.Crazy,281.4832871976738,174.90278699533505,8.0,2.0,256.4562419649614,0
sample.Fire,367.65746173850835,555.2050226749416,0.0,2.0,393.9905998528252,0
sample.Crazy,412.6763220710738,406.78353502710485,8.0,2.0,266.714155193312,0
sample.Crazy,78.42820966509612,489.1095033722616,8.0,1.0,720.3593801389203,0
sample.Walls,751.9422527248187,20.62971213770558,0.0,3.0,173.0956677981057,0
sample.Crazy,376.62625811332225,606.0780364700354,0.0,2.0,450.93350450553294,0
sample.Walls,158.33833865064582,54.680271956740796,8.0,1.0,646.5483751906477,0
sample.Crazy,589.1927279928727,338.8977897743956,8.0,2.0,237.69973875347046,0
sample.Crazy,289.7800680616467,73.1167200363069,8.0,2.0,470.3686672585852,0
sample.Walls,220.2428633338351,603.2714074226933,8.0,2.0,300.7437255532083,0
sample.Crazy,380.3974567962979,309.77039525684205,8.0,3.0,177.53618950743956,1
sample.Walls,762.5383550729795,140.2621642991311,8.0,2.0,321.55148645919223,0
sample.Crazy,466.298068733221,564.7876452393784,8.0,3.0,120.55782024149829,1
sample.Walls,176.01726020654456,43.85636376408894,8.0,1.0,513.456482861563,0
sample.Crazy,384.61933776656315,596.1952426621374,0.0,2.0,245.87584031793892,1
sample.Walls,30.189687525301736,581.2017728302301,8.0,1.0,575.427550113219,0
sample.Walls,796.3026408993693,568.9556381778152,0.0,2.0,253.36555902686015,0
sample.Walls,497.792002145543,22.83113868049236,8.0,2.0,335.9881238484272,0
sample.Walls,6.725237882134024,256.3171756930089,8.0,1.0,614.0971466041115,0
sample.Walls,403.5243982341949,597.8182995581434,8.0,2.0,276.5502003926992,0
sample.Walls,760.741054594359,7.210568025356395,0.0,2.0,322.1663239924527,0
sample.Walls,-3.0237878989948968,60.76777538321318,0.0,1.0,668.8120044743051,0
sample.Walls,88.15802758921251,620.1136028779049,8.0,1.0,588.4577096970155,0
sample.Walls,778.8714402373379,287.3726952973576,8.0,3.0,129.7456836474283,0
sample.Walls,255.411907598205,42.50273013414454,8.0,1.0,500.33504551284625,0
sample.Walls,23.446584565033618,512.1374930612457,8.0,1.0,591.5398423229527,0
sample.SittingDuck,333.0641875676304,408.03944914852684,0.0,2.0,304.0516965858435,1
sample.Fire,197.11788609647613,281.12491434348647,0.0,3.0,99.52217418540216,1
sample.SittingDuck,351.5702424365812,399.12393236744117,0.0,2.0,434.4041430935613,1
sample.Fire,202.12989947116515,234.4065513699354,0.0,3.0,94.33739487215054,1
sample.Corners,782.8562898421895,582.5164956013009,0.0,1.0,723.6926419752215,0
sample.Fire,194.9003996618478,190.14057035208214,0.0,3.0,109.37357334648854,1
sample.Corners,829.1474965396835,528.7817465983165,0.0,1.0,705.836122570837,0
sample.Fire,275.493591716064,174.7328676161811,0.0,3.0,182.09814234495062,1
sample.Corners,817.4700493574496,559.4457352872098,0.0,1.0,589.9910140770837,1
sample.Fire,344.0328658880769,187.37095518087753,0.0,2.0,275.69332714336326,1
sample.Corners,814.520277313484,570.7930526684478,0.0,2.0,475.1613767367272,1
sample.Walls,777.105611708799,31.869354321882184,8.0,3.0,131.43466395007414,0
sample.Fire,353.7852860552265,221.154284474362,0.0,2.0,270.8306168944825,1
sample.Corners,814.0843033278277,574.3981912576869,0.0,2.0,452.9657785059874,1
sample.Walls,147.14406081723382,55.972487448580836,8.0,1.0,571.6653851065721,0
sample.Corners,806.530273862385,576.799436627146,0.0,2.0,340.323079081363,1
sample.Crazy,301.2467765834434,501.61611976015865,-8.0,2.0,461.53032081015556,0
sample.Crazy,598.0147182704146,492.5537785132491,-8.0,3.0,133.94883524387427,0
sample.Walls,22.786582384680628,453.0270878143667,8.0,1.0,661.0199096951638,0
sample.Walls,39.65651042894967,626.2571635238845,0.0,1.0,696.3230732978561,0
sample.Crazy,734.8598666467735,24.08364904049131,7.0,2.0,252.57644560730736,0
sample.Walls,645.9322055354786,588.0387573459992,8.0,2.0,217.96043430907372,0
sample.Crazy,638.3300331810453,103.77795848496282,-8.0,2.0,275.5203284234289,1
sample.Walls,751.9159337730624,270.4339027386443,0.0,3.0,184.98925429876647,0
sample.Walls,478.5836190985089,273.2832070775529,0.0,2.0,204.42979509234962,0
sample.Walls,556.3641866046262,293.97821062934634,8.0,3.0,190.6790477847143,0
sample.Crazy,247.27604605405384,493.67554570290736,-8.0,3.0,177.1422196764911,0
sample.Walls,750.3700524157907,-1.9097869751162193,0.0,1.0,520.7102002464528,0
sample.Crazy,481.66245087226355,180.68914346540495,8.0,2.0,266.1684749895533,1
sample.Crazy,755.6780819774017,229.24479064794872,0.0,2.0,451.37231926723376,1
sample.Walls,39.712942391984654,604.7914214797976,5.0,2.0,322.64386636027933,0
sample.Walls,778.4312611632769,390.63010599783377,8.0,2.0,377.9686621698867,0
sample.Walls,568.0251974521948,-7.41998189260994,8.0,1.0,591.0862649386953,0
sample.Walls,-13.816722923714394,43.932275826884734,6.0,2.0,442.15553183852853,0
sample.Walls,291.6725224807996,559.5201002132641,8.0,2.0,394.6614538952122,0
sample.Corners,463.334155263791,246.6919947086741,0.0,3.0,77.40612373458009,0
sample.Walls,776.3367282533433,1.2023641646881629,0.0,2.0,234.95994739762398,0
sample.Fire,408.04667470401347,379.0542343285057,-4.5,2.0,209.67886791945043,1
sample.Corners,457.7067498001446,238.58906021998038,0.0,3.0,50.3834445046903,1
sample.Walls,8.718802732994902,41.417654003675835,0.0,2.0,340.9165120280497,0
sample.Fire,419.0272511508847,334.11189247556223,-0.5,3.0,152.68596628437888,1
sample.Crazy,631.9664759913157,77.21887980963862,8.0,2.0,335.9838228929001,0
sample.Walls,240.78220583703512,584.420851022139,8.0,2.0,366.2751573584354,0
sample.Fire,452.8172232063928,288.0671379735943,0.0,2.0,231.4598888456302,1
sample.Walls,807.8999910385064,537.9915091157172,0.0,1.0,720.2925194011859,1
sample.Fire,445.6524441926958,331.3963962134379,0.0,2.0,423.6234696143471,1
sample.Fire,487.2056462206433,365.9260149208268,0.0,2.0,340.1502466084782,1
sample.Crazy,415.7977930728543,152.82657928038978,0.0,3.0,39.58118253549791,1
sample.Walls,532.1499186969454,354.9536791915648,8.0,2.0,286.05575771660534,0
sample.Crazy,420.6928557262524,55.8552400815106,8.0,3.0,98.16873077563268,1
sample.Walls,30.922924765510345,385.9188451070062,0.0,2.0,322.0272579799087,0
sample.Crazy,209.0237958486602,259.30912864684205,-8.0,3.0,100.26079621617878,1
sample.Crazy,394.4907881568908,586.319883203772,0.0,2.0,465.1197904867241,0
sample.Walls,799.5876251230347,337.3676888427085,8.0,2.0,415.21936633854835,0
sample.Walls,308.2881026684593,70.96281258064454,8.0,2.0,326.75515070800776,0
sample.Walls,15.758829274157733,245.32468910258206,8.0,1.0,668.2123612885869,0
sample.Walls,187.52231309402862,617.889222337727,8.0,1.0,531.6664246091865,0
sample.Walls,767.8562340991854,416.87809781896783,8.0,2.0,231.7037315431544,0
sample.Walls,664.1475232182672,-6.621783479839792,8.0,1.0,587.0537992730558,0
sample.Walls,-14.922050133430162,29.37967598225515,0.0,2.0,486.56806489303324,0
sample.Walls,77.64052247027546,576.890452042681,7.0,3.0,197.37132369750404,0
sample.Walls,174.0,582.0,8.0,3.0,193.1504723212592,0
sample.Walls,809.0276635688953,534.0573248366692,0.0,1.0,777.4295640331426,0
sample.Walls,780.2559528185039,-29.653437587333656,0.0,1.0,671.4212258927776,0
sample.Walls,20.193907571351588,69.73700367103189,0.0,2.0,318.7308759109486,0
sample.Walls,60.451510347233295,623.501036248514,0.0,1.0,703.2112587290223,0
sample.Walls,663.4237139839473,586.1693263491226,8.0,2.0,467.1828816236833,0
sample.Crazy,248.54471131012824,64.88822307172292,-8.0,3.0,164.80349717254575,0
sample.SittingDuck,543.0427031299033,400.7469183884953,0.0,2.0,229.0172485289822,1
sample.Fire,537.9813459479564,210.9281882885224,0.0,3.0,96.22262291600171,1
sample.Crazy,397.44507649935923,48.383236402908125,8.0,3.0,99.93930048728348,1
sample.SittingDuck,538.7681120088417,400.05850969167994,0.0,3.0,171.04364524689535,1
sample.Walls,589.3745023261431,110.7894246011129,8.0,2.0,228.87584113702474,0
sample.Corners,-2.6736942932070065,44.300930342682676,0.0,2.0,460.1609231684207,1
sample.Crazy,281.33972354825397,355.82673938861524,8.0,3.0,59.44626690154569,1
sample.SittingDuck,537.8913333411581,387.1273588662063,0.0,2.0,221.3042673593575,1
sample.Fire,477.1579290122578,113.5967017871723,0.0,3.0,175.62024896748432,1
sample.Corners,-2.084416204056083,40.584690879062464,0.0,2.0,417.85222797370756,1
sample.SittingDuck,531.9239264689498,394.5971784752418,0.0,3.0,157.23826014831525,1
sample.Crazy,324.523033189668,202.12778815870212,8.0,3.0,176.2560850784612,0
sample.Crazy,274.0651819487639,325.85285024712607,8.0,3.0,95.11664233808476,0
sample.Walls,752.131655629119,-10.26426221673006,0.0,1.0,576.1825814564021,1
sample.Crazy,339.11143905044463,382.860725782294,-5.0,3.0,53.76349894851141,1
sample.Corners,-11.921261362146424,43.31809477658999,0.0,1.0,547.2025783565538,0
sample.Walls,451.93140230606446,15.394351355851029,8.0,2.0,417.7209924878081,0
sample.Walls,556.4115606996003,237.61101825408338,8.0,2.0,321.66292435644164,0
sample.Crazy,149.90719731753308,202.48562409137733,8.0,2.0,353.17096116664646,1
sample.Walls,615.2254298958393,522.9917030175477,8.0,2.0,364.71605722054,1
sample.Fire,401.08154022920866,38.794920754130544,0.0,2.0,470.39044736018485,1
sample.Walls,739.4390497679822,107.04418303526097,8.0,1.0,751.4685112776045,0
sample.Walls,418.57593182396323,-5.131171467871297,8.0,2.0,457.4391457816132,0
sample.Crazy,386.31169485522696,442.78018724092783,8.0,2.0,284.97309425820623,0
sample.Crazy,364.6638895263917,556.093568643874,0.0,2.0,434.18826590495047,1
sample.Walls,73.85233653076315,443.46898751216816,8.0,2.0,344.0857756833679,0
sample.Walls,359.40576733794614,578.2438171942719,8.0,2.0,463.2181813165355,0
sample.Walls,807.3495892995716,456.8890777934444,8.0,2.0,496.3811304418693,0
sample.Walls,374.06972852061864,64.5172098487109,8.0,2.0,267.8819350349553,1
sample.Walls,9.407949622512092,149.3311544296711,8.0,1.0,676.733112495391,0
sample.Walls,141.11524514558556,620.8469983331674,8.0,1.0,580.3259134140314,0
sample.Walls,770.3837254857547,470.84285607232556,8.0,3.0,198.79173988186648,0
sample.Walls,663.9059259999209,-4.66711149681521,8.0,1.0,571.1303229503694,0
sample.Walls,-14.843248688048845,32.342916517833714,0.0,1.0,501.0502893612377,0
sample.Walls,127.61714456838851,572.74851983244,8.0,3.0,199.56781491779594,0
sample.Walls,809.9280073742091,533.9057240403483,0.0,1.0,781.0833902484271,0
sample.Walls,780.8267118944988,-29.677591760901024,0.0,1.0,670.051213337521,0
sample.Walls,23.125712158950535,76.58715806570432,8.0,2.0,337.3899965600492,0
sample.Walls,57.65384006196791,595.6905982737719,8.0,1.0,715.4943349011394,0
sample.Walls,607.3972671046569,592.4012416704634,8.0,2.0,487.03099907695787,0
sample.Crazy,400.7082954741592,228.95556038086465,8.0,2.0,281.6311184701072,0
sample.Corners,76.98064265499235,590.2459829969332,8.0,3.0,87.78529741328104,0
sample.Walls,568.4976247558969,191.51530263257206,8.0,1.0,581.6265823462425,0
sample.Corners,48.514054478951294,579.3303661548794,0.0,3.0,175.7234362544217,1
sample.Walls,7.998992042373203,253.64849326426727,0.0,3.0,116.07747059891922,1
sample.Crazy,466.9116831140247,347.68634208233027,8.0,2.0,361.4792190085971,0
sample.Corners,57.17549620868515,578.5725881937373,0.0,2.0,225.60269122908164,1
sample.Walls,11.164305295820817,254.41229160111078,0.0,3.0,50.89946951517948,1
sample.Fire,677.2740084091437,67.1738692402472,0.0,1.0,623.7011475449586,1
sample.Corners,73.74592882655848,585.3265035800034,0.0,2.0,343.53280166293376,0
sample.Fire,638.7601581647953,49.151784099418876,0.0,1.0,513.206084753142,1
sample.Walls,37.57824057697745,270.4231309456928,6.0,3.0,112.74659394658283,0
sample.Fire,665.6496616149952,78.82683469278057,0.0,1.0,580.010166750432,0
sample.Walls,199.3157387874421,585.3875254264929,8.0,2.0,461.0620517602904,0
sample.Crazy,595.3406740631597,186.98689337249573,8.0,2.0,371.32679426831146,0
sample.Fire,674.6157279073798,53.42001814346463,0.0,2.0,317.48561803009886,1
sample.Walls,814.327314668664,550.5563294155023,0.0,1.0,630.3548529287208,0
sample.Walls,655.0712589395919,-41.007670785083945,8.0,2.0,424.17160599221364,1
sample.Crazy,410.3872379243114,356.514817298519,8.0,3.0,180.4593611708969,0
sample.Crazy,681.5127421759717,552.2220742556744,0.0,1.0,515.5417326955436,0
sample.Fire,573.2369811859794,-5.919057518511465,0.0,2.0,397.4274309695177,1
sample.Walls,794.2451388638372,403.47183689720407,8.0,1.0,567.7070355673146,0
sample.Crazy,742.320931383965,180.48498116588445,8.0,1.0,539.1756176664139,1
sample.Walls,743.6584892484132,430.29520846577714,8.0,1.0,571.8977536893045,0
sample.Fire,575.4141633613019,-6.367103847326632,0.0,1.0,502.7084327563997,0
sample.Walls,772.2754323890531,158.80844665630843,8.0,1.0,623.6037095206302,1
